Time [s],PIN 0,TX
2.101044500,0,0
2.101200750,0,1
2.101841750,0,0
2.103313917,1,0
2.103388167,0,0
2.103544292,0,1
2.104185125,0,0
2.105657667,1,0
2.105731875,0,0
2.105888250,0,1
2.106529500,0,0
2.108001333,1,0
2.108075542,0,0
2.108231583,0,1
2.108872708,0,0
2.110345000,1,0
2.110419250,0,0
2.110575417,0,1
2.111216208,0,0
2.112688792,1,0
2.112763000,0,0
2.112919333,0,1
2.113560375,0,0
2.115032458,1,0
2.115106667,0,0
2.115262917,0,1
2.115904042,0,0
2.117376125,1,0
2.117450333,0,0
2.117606792,0,1
2.118247958,0,0
2.119719792,1,0
2.119794042,0,0
2.119954000,0,1
2.120595083,0,0
2.122063542,1,0
2.122137792,0,0
2.122294083,0,1
2.122935250,0,0
2.124407208,1,0
2.124481458,0,0
2.124640917,0,1
2.125282250,0,0
2.126750917,1,0
2.126825125,0,0
2.126984667,0,1
2.127625833,0,0
2.129094667,1,0
2.129168875,0,0
2.129328458,0,1
2.129969625,0,0
2.131438292,1,0
2.131512500,0,0
2.131668875,0,1
2.132309875,0,0
2.133782042,1,0
2.133856250,0,0
2.134012583,0,1
2.134653542,0,0
2.136125708,1,0
2.136199917,0,0
2.136356250,0,1
2.136997125,0,0
2.138469375,1,0
2.138543583,0,0
2.138699958,0,1
2.139340958,0,0
2.140813042,1,0
2.140887250,0,0
2.141043583,0,1
2.141684417,0,0
2.143156750,1,0
2.143230958,0,0
2.143387208,0,1
2.144028292,0,0
2.145500500,1,0
2.145574708,0,0
2.145734333,0,1
2.146375417,0,0
2.147844167,1,0
2.147918375,0,0
2.148074458,0,1
2.148715583,0,0
2.150187917,1,0
2.150262167,0,0
2.150418708,0,1
2.151059792,0,0
2.152531542,1,0
2.152605792,0,0
2.152762208,0,1
2.153403042,0,0
2.154875250,1,0
2.154949500,0,0
2.155109417,0,1
2.155750542,0,0
2.157218958,1,0
2.157293208,0,0
2.157452833,0,1
2.158094292,0,0
2.159562667,1,0
2.159636917,0,0
2.159793125,0,1
2.160434458,0,0
2.161906375,1,0
2.161980583,0,0
2.162136958,0,1
2.162778042,0,0
2.164250083,1,0
2.164324292,0,0
2.164480417,0,1
2.165121417,0,0
2.166593750,1,0
2.166667958,0,0
2.166824208,0,1
2.167465125,0,0
2.168937417,1,0
2.169011625,0,0
2.169171292,0,1
2.169812292,0,0
2.171281167,1,0
2.171355417,0,0
2.171511875,0,1
2.172152875,0,0
2.173624833,1,0
2.173699083,0,0
2.173855542,0,1
2.174496417,0,0
2.175968542,1,0
2.176042750,0,0
2.176199167,0,1
2.176840458,0,0
2.178312167,1,0
2.178386417,0,0
2.178542792,0,1
2.179183958,0,0
2.180655917,1,0
2.180730125,0,0
2.180886375,0,1
2.181527542,0,0
2.182999625,1,0
2.183073833,0,0
2.183230000,0,1
2.183870833,0,0
2.185343333,1,0
2.185417542,0,0
2.185573833,0,1
2.186214750,0,0
2.187686958,1,0
2.187761208,0,0
2.187917500,0,1
2.188558583,0,0
2.190030750,1,0
2.190104958,0,0
2.190261208,0,1
2.190902125,0,0
2.192374417,1,0
2.192448625,0,0
2.192605042,0,1
2.193246042,0,0
2.194718083,1,0
2.194792292,0,0
2.194948667,0,1
2.195589958,0,0
2.197061792,1,0
2.197136000,0,0
2.197292375,0,1
2.197933500,0,0
2.199405500,1,0
2.199479708,0,0
2.199635792,0,1
2.200276792,0,0
2.201749208,1,0
2.201823417,0,0
2.201979750,0,1
2.202620625,0,0
2.204092875,1,0
2.204167083,0,0
2.204323458,0,1
2.204964333,0,0
2.206436542,1,0
2.206510750,0,0
2.206667208,0,1
2.207308042,0,0
2.208780208,1,0
2.208854458,0,0
2.209014167,0,1
2.209655500,0,0
2.211124000,1,0
2.211198208,0,0
2.211354500,0,1
2.211995417,0,0
2.213467625,1,0
2.213541833,0,0
2.213698042,0,1
2.214339042,0,0
2.215811333,1,0
2.215885542,0,0
2.216041667,0,1
2.216682708,0,0
2.218155083,1,0
2.218229292,0,0
2.218385417,0,1
2.219026417,0,0
2.220498792,1,0
2.220573000,0,0
2.220729375,0,1
2.221370333,0,0
2.222842458,1,0
2.222916667,0,0
2.223072792,0,1
2.223713917,0,0
2.225186125,1,0
2.225260333,0,0
2.225416542,0,1
2.226057458,0,0
2.227529875,1,0
2.227604083,0,0
2.227760500,0,1
2.228401625,0,0
2.229873542,1,0
2.229947792,0,0
2.230103958,0,1
2.230745042,0,0
2.232217250,1,0
2.232291458,0,0
2.232447500,0,1
2.233088500,0,0
2.234560958,1,0
2.234635167,0,0
2.234791750,0,1
2.235432667,0,0
2.236904708,1,0
2.236978917,0,0
2.237135333,0,1
2.237776167,0,0
2.239248250,1,0
2.239322458,0,0
2.239478750,0,1
2.240119875,0,0
2.241592000,1,0
2.241666250,0,0
2.241825917,0,1
2.242466875,0,0
2.243935667,1,0
2.244009917,0,0
2.244166083,0,1
2.244807000,0,0
2.246279417,1,0
2.246353625,0,0
2.246509750,0,1
2.247150750,0,0
2.248623042,1,0
2.248697292,0,0
2.248853708,0,1
2.249494667,0,0
2.250966750,1,0
2.251040958,0,0
2.251197250,0,1
2.251838167,0,0
2.253310500,1,0
2.253384708,0,0
2.253540750,0,1
2.254181500,0,0
2.255654167,1,0
2.255728375,0,0
2.255884500,0,1
2.256525458,0,0
2.257997875,1,0
2.258072083,0,0
2.258228333,0,1
2.258869042,0,0
2.260341542,1,0
2.260415750,0,0
2.260572000,0,1
2.261212958,0,0
2.262685250,1,0
2.262759458,0,0
2.262915500,0,1
2.263556667,0,0
2.265028958,1,0
2.265103208,0,0
2.265259667,0,1
2.265900708,0,0
2.267372625,1,0
2.267446833,0,0
2.267603083,0,1
2.268243958,0,0
2.269716292,1,0
2.269790500,0,0
2.269946917,0,1
2.270587917,0,0
2.272060042,1,0
2.272134250,0,0
2.272290833,0,1
2.272931792,0,0
2.274403708,1,0
2.274477958,0,0
2.274637625,0,1
2.275278750,0,0
2.276747500,1,0
2.276821708,0,0
2.276981292,0,1
2.277622542,0,0
2.279091167,1,0
2.279165375,0,0
2.279324917,0,1
2.279966125,0,0
2.281434792,1,0
2.281509042,0,0
2.281665500,0,1
2.282306708,0,0
2.283778542,1,0
2.283852750,0,0
2.284008917,0,1
2.284649833,0,0
2.286122250,1,0
2.286196458,0,0
2.286352625,0,1
2.286993625,0,0
2.288465917,1,0
2.288540167,0,0
2.288696333,0,1
2.289337000,0,0
2.290809583,1,0
2.290883833,0,0
2.291040292,0,1
2.291681208,0,0
2.293153292,1,0
2.293227500,0,0
2.293383708,0,1
2.294024708,0,0
2.295496917,1,0
2.295571125,0,0
2.295727583,0,1
2.296368583,0,0
2.297840708,1,0
2.297914917,0,0
2.298071292,0,1
2.298712417,0,0
2.300184375,1,0
2.300258583,0,0
2.300414958,0,1
2.301056167,0,0
2.302528125,1,0
2.302602333,0,0
2.302762208,0,1
2.303403375,0,0
2.304871792,1,0
2.304946000,0,0
2.305102333,0,1
2.305743500,0,0
2.307215500,1,0
2.307289750,0,0
2.307445958,0,1
2.308087042,0,0
2.309559167,1,0
2.309633417,0,0
2.309792833,0,1
2.310433917,0,0
2.311902875,1,0
2.311977083,0,0
2.312133250,0,1
2.312774042,0,0
2.314246542,1,0
2.314320750,0,0
2.314477083,0,1
2.315118167,0,0
2.316590208,1,0
2.316664458,0,0
2.316820708,0,1
2.317461583,0,0
2.318934000,1,0
2.319008208,0,0
2.319164583,0,1
2.319805667,0,0
2.321277667,1,0
2.321351875,0,0
2.321508125,0,1
2.322149208,0,0
2.323621292,1,0
2.323695542,0,0
2.323851708,0,1
2.324492833,0,0
2.325965042,1,0
2.326039292,0,0
2.326195375,0,1
2.326836458,0,0
2.328308667,1,0
2.328382917,0,0
2.328539417,0,1
2.329180333,0,0
2.330652458,1,0
2.330726667,0,0
2.330882958,0,1
2.331523875,0,0
2.332996083,1,0
2.333070292,0,0
2.333226500,0,1
2.333867458,0,0
2.335339875,1,0
2.335414083,0,0
2.335570292,0,1
2.336211417,0,0
2.337683542,1,0
2.337757750,0,0
2.337913917,0,1
2.338554875,0,0
2.340027208,1,0
2.340101417,0,0
2.340257833,0,1
2.340898917,0,0
2.342370917,1,0
2.342445125,0,0
2.342601417,0,1
2.343242417,0,0
2.344714583,1,0
2.344788792,0,0
2.344945250,0,1
2.345586500,0,0
2.347058292,1,0
2.347132542,0,0
2.347288875,0,1
2.347930167,0,0
2.349402042,1,0
2.349476250,0,0
2.349632458,0,1
2.350273583,0,0
2.351745625,1,0
2.351819833,0,0
2.351976167,0,1
2.352616792,0,0
2.354089375,1,0
2.354163625,0,0
2.354319958,0,1
2.354961083,0,0
2.356433042,1,0
2.356507250,0,0
2.356663500,0,1
2.357304625,0,0
2.358776792,1,0
2.358851000,0,0
2.359007208,0,1
2.359648333,0,0
2.361120458,1,0
2.361194667,0,0
2.361350875,0,1
2.361991667,0,0
2.363464125,1,0
2.363538333,0,0
2.363694625,0,1
2.364335500,0,0
2.365807875,1,0
2.365882083,0,0
2.366041833,0,1
2.366683000,0,0
2.368151583,1,0
2.368225833,0,0
2.368382208,0,1
2.369023167,0,0
2.370495292,1,0
2.370569500,0,0
2.370725708,0,1
2.371366583,0,0
2.372838917,1,0
2.372913125,0,0
2.373069458,0,1
2.373710292,0,0
2.375182583,1,0
2.375256833,0,0
2.375413208,0,1
2.376054208,0,0
2.377526333,1,0
2.377600542,0,0
2.377756708,0,1
2.378397667,0,0
2.379870083,1,0
2.379944292,0,0
2.380100458,0,1
2.380741375,0,0
2.382213708,1,0
2.382287917,0,0
2.382444417,0,1
2.383085333,0,0
2.384557417,1,0
2.384631625,0,0
2.384788000,0,1
2.385428958,0,0
2.386901042,1,0
2.386975250,0,0
2.387131500,0,1
2.387772292,0,0
2.389244792,1,0
2.389319000,0,0
2.389475167,0,1
2.390116125,0,0
2.391588458,1,0
2.391662708,0,0
2.391819208,0,1
2.392460292,0,0
2.393932250,1,0
2.394006458,0,0
2.394166292,0,1
2.394807292,0,0
2.396275875,1,0
2.396350125,0,0
2.396506458,0,1
2.397147417,0,0
2.398619583,1,0
2.398693792,0,0
2.398850125,0,1
2.399491042,0,0
2.400963250,1,0
2.401037458,0,0
2.401197500,0,1
2.401838375,0,0
2.403307000,1,0
2.403381208,0,0
2.403537292,0,1
2.404178417,0,0
2.405650708,1,0
2.405724917,0,0
2.405881042,0,1
2.406522250,0,0
2.407994375,1,0
2.408068583,0,0
2.408224833,0,1
2.408865958,0,0
2.410338083,1,0
2.410412333,0,0
2.410568792,0,1
2.411209667,0,0
2.412681750,1,0
2.412755958,0,0
2.412912375,0,1
2.413553208,0,0
2.415025542,1,0
2.415099750,0,0
2.415256000,0,1
2.415897208,0,0
2.417369167,1,0
2.417443375,0,0
2.417599500,0,1
2.418240292,0,0
2.419712792,1,0
2.419787000,0,0
2.419943250,0,1
2.420584208,0,0
2.422056542,1,0
2.422130792,0,0
2.422287333,0,1
2.422928250,0,0
2.424400208,1,0
2.424474417,0,0
2.424630542,0,1
2.425271667,0,0
2.426743917,1,0
2.426818167,0,0
2.426977792,0,1
2.427618875,0,0
2.429087625,1,0
2.429161875,0,0
2.429318333,0,1
2.429959250,0,0
2.431431333,1,0
2.431505542,0,0
2.431661708,0,1
2.432302792,0,0
2.433775083,1,0
2.433849292,0,0
2.434005667,0,1
2.434646792,0,0
2.436118708,1,0
2.436192917,0,0
2.436349042,0,1
2.436989958,0,0
2.438462417,1,0
2.438536667,0,0
2.438692833,0,1
2.439333583,0,0
2.440806125,1,0
2.440880333,0,0
2.441036625,0,1
2.441677542,0,0
2.443149792,1,0
2.443224000,0,0
2.443383708,0,1
2.444024917,0,0
2.445493542,1,0
2.445567792,0,0
2.445724000,0,1
2.446365000,0,0
2.447837167,1,0
2.447911375,0,0
2.448067708,0,1
2.448708708,0,0
2.450180833,1,0
2.450255083,0,0
2.450411500,0,1
2.451052458,0,0
2.452524625,1,0
2.452598833,0,0
2.452755083,0,1
2.453396083,0,0
2.454868333,1,0
2.454942542,0,0
2.455098750,0,1
2.455739708,0,0
2.457212042,1,0
2.457286250,0,0
2.457445958,0,1
2.458087125,0,0
2.459555667,1,0
2.459629917,0,0
2.459786125,0,1
2.460427250,0,0
2.461899333,1,0
2.461973542,0,0
2.462129667,0,1
2.462770667,0,0
2.464243000,1,0
2.464317208,0,0
2.464473417,0,1
2.465114458,0,0
2.466586792,1,0
2.466661000,0,0
2.466817500,0,1
2.467458750,0,0
2.468930458,1,0
2.469004708,0,0
2.469160917,0,1
2.469802167,0,0
2.471274167,1,0
2.471348375,0,0
2.471504625,0,1
2.472145708,0,0
2.473617875,1,0
2.473692083,0,0
2.473848250,0,1
2.474489417,0,0
2.475961542,1,0
2.476035750,0,0
2.476195542,0,1
2.476836750,0,0
2.478305292,1,0
2.478379542,0,0
2.478535792,0,1
2.479177167,0,0
2.480648917,1,0
2.480723125,0,0
2.480879708,0,1
2.481520750,0,0
2.482992625,1,0
2.483066833,0,0
2.483226667,0,1
2.483867750,0,0
2.485336292,1,0
2.485410500,0,0
2.485566708,0,1
2.486207708,0,0
2.487680042,1,0
2.487754250,0,0
2.487910667,0,1
2.488551708,0,0
2.490023708,1,0
2.490097917,0,0
2.490254167,0,1
2.490895208,0,0
2.492367458,1,0
2.492441667,0,0
2.492597875,0,1
2.493239000,0,0
2.494711083,1,0
2.494785292,0,0
2.494941417,0,1
2.495582542,0,0
2.497054833,1,0
2.497129042,0,0
2.497285208,0,1
2.497926083,0,0
2.499398500,1,0
2.499472708,0,0
2.499628833,0,1
2.500269833,0,0
2.501742208,1,0
2.501816417,0,0
2.501972833,0,1
2.502613792,0,0
2.504085917,1,0
2.504160125,0,0
2.504316417,0,1
2.504957417,0,0
2.506429542,1,0
2.506503750,0,0
2.506659917,0,1
2.507300958,0,0
2.508773208,1,0
2.508847417,0,0
2.509003792,0,1
2.509644833,0,0
2.511116958,1,0
2.511191167,0,0
2.511347667,0,1
2.511988542,0,0
2.513460708,1,0
2.513534958,0,0
2.513691125,0,1
2.514331833,0,0
2.515804333,1,0
2.515878583,0,0
2.516034792,0,1
2.516675667,0,0
2.518148083,1,0
2.518222292,0,0
2.518378750,0,1
2.519019750,0,0
2.520491750,1,0
2.520566000,0,0
2.520722375,0,1
2.521363500,0,0
2.522835500,1,0
2.522909708,0,0
2.523069625,0,1
2.523710667,0,0
2.525179167,1,0
2.525253417,0,0
2.525409792,0,1
2.526050917,0,0
2.527522833,1,0
2.527597042,0,0
2.527753250,0,1
2.528394042,0,0
2.529866625,1,0
2.529940833,0,0
2.530097208,0,1
2.530738292,0,0
2.532210208,1,0
2.532284417,0,0
2.532440958,0,1
2.533082000,0,0
2.534554000,1,0
2.534628250,0,0
2.534784583,0,1
2.535425875,0,0
2.536897667,1,0
2.536971875,0,0
2.537128125,0,1
2.537769167,0,0
2.539241375,1,0
2.539315583,0,0
2.539471833,0,1
2.540112875,0,0
2.541585042,1,0
2.541659250,0,0
2.541815417,0,1
2.542456542,0,0
2.543928750,1,0
2.544002958,0,0
2.544159042,0,1
2.544800042,0,0
2.546272417,1,0
2.546346625,0,0
2.546502833,0,1
2.547143583,0,0
2.548616167,1,0
2.548690375,0,0
2.548846458,0,1
2.549487667,0,0
2.550959750,1,0
2.551034000,0,0
2.551190042,0,1
2.551831042,0,0
2.553303500,1,0
2.553377708,0,0
2.553533875,0,1
2.554174833,0,0
2.555647167,1,0
2.555721375,0,0
2.555877542,0,1
2.556518500,0,0
2.557990958,1,0
2.558065167,0,0
2.558221458,0,1
2.558862625,0,0
2.560334542,1,0
2.560408792,0,0
2.560565000,0,1
2.561206125,0,0
2.562678208,1,0
2.562752417,0,0
2.562908625,0,1
2.563549583,0,0
2.565022000,1,0
2.565096208,0,0
2.565252458,0,1
2.565893583,0,0
2.567365625,1,0
2.567439833,0,0
2.567596125,0,1
2.568236875,0,0
2.569709375,1,0
2.569783583,0,0
2.569939792,0,1
2.570580500,0,0
2.572053000,1,0
2.572127250,0,0
2.572283458,0,1
2.572924292,0,0
2.574396792,1,0
2.574471000,0,0
2.574627125,0,1
2.575268083,0,0
2.576740458,1,0
2.576814667,0,0
2.576971167,0,1
2.577612208,0,0
2.579084208,1,0
2.579158458,0,0
2.579314917,0,1
2.579955917,0,0
2.581427833,1,0
2.581502042,0,0
2.581658208,0,1
2.582298917,0,0
2.583771583,1,0
2.583845833,0,0
2.584002083,0,1
2.584643042,0,0
2.586115208,1,0
2.586189417,0,0
2.586345625,0,1
2.586986417,0,0
2.588458958,1,0
2.588533167,0,0
2.588689458,0,1
2.589330625,0,0
2.590802583,1,0
2.590876833,0,0
2.591033083,0,1
2.591674292,0,0
2.593146375,1,0
2.593220583,0,0
2.593376667,0,1
2.594017917,0,0
2.595490042,1,0
2.595564250,0,0
2.595723833,0,1
2.596365125,0,0
2.597833708,1,0
2.597907917,0,0
2.598064125,0,1
2.598705042,0,0
2.600177458,1,0
2.600251667,0,0
2.600407833,0,1
2.601048583,0,0
2.602521125,1,0
2.602595333,0,0
2.602751667,0,1
2.603392625,0,0
2.604864833,1,0
2.604939042,0,0
2.605095458,0,1
2.605736333,0,0
2.607208417,1,0
2.607282625,0,0
2.607438750,0,1
2.608079792,0,0
2.609552250,1,0
2.609626500,0,0
2.609782750,0,1
2.610423667,0,0
2.611895958,1,0
2.611970167,0,0
2.612126667,0,1
2.612767375,0,0
2.614239583,1,0
2.614313792,0,0
2.614470208,0,1
2.615111167,0,0
2.616583292,1,0
2.616657500,0,0
2.616817125,0,1
2.617458208,0,0
2.618926958,1,0
2.619001208,0,0
2.619157667,0,1
2.619798625,0,0
2.621270625,1,0
2.621344875,0,0
2.621501250,0,1
2.622142250,0,0
2.623614375,1,0
2.623688625,0,0
2.623845125,0,1
2.624486083,0,0
2.625958125,1,0
2.626032333,0,0
2.626188625,0,1
2.626829875,0,0
2.628301750,1,0
2.628375958,0,0
2.628532083,0,1
2.629173208,0,0
2.630645417,1,0
2.630719625,0,0
2.630875833,0,1
2.631516792,0,0
2.632989167,1,0
2.633063375,0,0
2.633219750,0,1
2.633860708,0,0
2.635332875,1,0
2.635407083,0,0
2.635563625,0,1
2.636204625,0,0
2.637676583,1,0
2.637750792,0,0
2.637906958,0,1
2.638547708,0,0
2.640020292,1,0
2.640094500,0,0
2.640250875,0,1
2.640891875,0,0
2.642363917,1,0
2.642438167,0,0
2.642594542,0,1
2.643235708,0,0
2.644707583,1,0
2.644781792,0,0
2.644938000,0,1
2.645578792,0,0
2.647051250,1,0
2.647125458,0,0
2.647281542,0,1
2.647922667,0,0
2.649395042,1,0
2.649469250,0,0
2.649625500,0,1
2.650266583,0,0
2.651738750,1,0
2.651812958,0,0
2.651969375,0,1
2.652610250,0,0
2.654082417,1,0
2.654156625,0,0
2.654316208,0,1
2.654957458,0,0
2.656426125,1,0
2.656500333,0,0
2.656656667,0,1
2.657297917,0,0
2.658769792,1,0
2.658844000,0,0
2.659000167,0,1
2.659640833,0,0
2.661113458,1,0
2.661187667,0,0
2.661344000,0,1
2.661984958,0,0
2.663457125,1,0
2.663531375,0,0
2.663687583,0,1
2.664328250,0,0
2.665800875,1,0
2.665875125,0,0
2.666031208,0,1
2.666672250,0,0
2.668144542,1,0
2.668218750,0,0
2.668375292,0,1
2.669016250,0,0
2.670488292,1,0
2.670562500,0,0
2.670722417,0,1
2.671363250,0,0
2.672831958,1,0
2.672906208,0,0
2.673066042,0,1
2.673706958,0,0
2.675175583,1,0
2.675249833,0,0
2.675406042,0,1
2.676047042,0,0
2.677519333,1,0
2.677593542,0,0
2.677749792,0,1
2.678390542,0,0
2.679863083,1,0
2.679937292,0,0
2.680093542,0,1
2.680734208,0,0
2.682206792,1,0
2.682281000,0,0
2.682440625,0,1
2.683081833,0,0
2.684550417,1,0
2.684624625,0,0
2.684780792,0,1
2.685421958,0,0
2.686894125,1,0
2.686968333,0,0
2.687124417,0,1
2.687765417,0,0
2.689237875,1,0
2.689312083,0,0
2.689468500,0,1
2.690109583,0,0
2.691581500,1,0
2.691655750,0,0
2.691811917,0,1
2.692452875,0,0
2.693925208,1,0
2.693999417,0,0
2.694155625,0,1
2.694796750,0,0
2.696268875,1,0
2.696343083,0,0
2.696499458,0,1
2.697140458,0,0
2.698612667,1,0
2.698686875,0,0
2.698843042,0,1
2.699483750,0,0
2.700956375,1,0
2.701030583,0,0
2.701186833,0,1
2.701828000,0,0
2.703299958,1,0
2.703374167,0,0
2.703530542,0,1
2.704171833,0,0
2.705643667,1,0
2.705717917,0,0
2.705873958,0,1
2.706514917,0,0
2.707987375,1,0
2.708061583,0,0
2.708217667,0,1
2.708858625,0,0
2.710331125,1,0
2.710405333,0,0
2.710561375,0,1
2.711202250,0,0
2.712674792,1,0
2.712749042,0,0
2.712905167,0,1
2.713546375,0,0
2.715018458,1,0
2.715092708,0,0
2.715249000,0,1
2.715890292,0,0
2.717362125,1,0
2.717436375,0,0
2.717596500,0,1
2.718237833,0,0
2.719705833,1,0
2.719780042,0,0
2.719936167,0,1
2.720577250,0,0
2.722049542,1,0
2.722123750,0,0
2.722280042,0,1
2.722920875,0,0
2.724393292,1,0
2.724467500,0,0
2.724623708,0,1
2.725264417,0,0
2.726736958,1,0
2.726811167,0,0
2.726967333,0,1
2.727608292,0,0
2.729080625,1,0
2.729154833,0,0
2.729311208,0,1
2.729952417,0,0
2.731424417,1,0
2.731498625,0,0
2.731654833,0,1
2.732295750,0,0
2.733768000,1,0
2.733842208,0,0
2.733998417,0,1
2.734639375,0,0
2.736111750,1,0
2.736185958,0,0
2.736342167,0,1
2.736982833,0,0
2.738455417,1,0
2.738529625,0,0
2.738685875,0,1
2.739326583,0,0
2.740799125,1,0
2.740873375,0,0
2.741029542,0,1
2.741670292,0,0
2.743142833,1,0
2.743217042,0,0
2.743373292,0,1
2.744014292,0,0
2.745486542,1,0
2.745560750,0,0
2.745717125,0,1
2.746357875,0,0
2.747830292,1,0
2.747904500,0,0
2.748060708,0,1
2.748701625,0,0
2.750173917,1,0
2.750248125,0,0
2.750404542,0,1
2.751045500,0,0
2.752517583,1,0
2.752591792,0,0
2.752748250,0,1
2.753389250,0,0
2.754861333,1,0
2.754935542,0,0
2.755091833,0,1
2.755732708,0,0
2.757205000,1,0
2.757279208,0,0
2.757435417,0,1
2.758076458,0,0
2.759548750,1,0
2.759622958,0,0
2.759779250,0,1
2.760420333,0,0
2.761892375,1,0
2.761966583,0,0
2.762122917,0,1
2.762764208,0,0
2.764236083,1,0
2.764310292,0,0
2.764466708,0,1
2.765107625,0,0
2.766579792,1,0
2.766654000,0,0
2.766813792,0,1
2.767454958,0,0
2.768923500,1,0
2.768997750,0,0
2.769154042,0,1
2.769794917,0,0
2.771267125,1,0
2.771341333,0,0
2.771497542,0,1
2.772138500,0,0
2.773610958,1,0
2.773685167,0,0
2.773841625,0,1
2.774482542,0,0
2.775954583,1,0
2.776028792,0,0
2.776185250,0,1
2.776826375,0,0
2.778298292,1,0
2.778372542,0,0
2.778528708,0,1
2.779169542,0,0
2.780641958,1,0
2.780716167,0,0
2.780872583,0,1
2.781513708,0,0
2.782985625,1,0
2.783059875,0,0
2.783219500,0,1
2.783860917,0,0
2.785329333,1,0
2.785403625,0,0
2.785559875,0,1
2.786200917,0,0
2.787673042,1,0
2.787747250,0,0
2.787903333,0,1
2.788544125,0,0
2.790016750,1,0
2.790091042,0,0
2.790247167,0,1
2.790888375,0,0
2.792360417,1,0
2.792434625,0,0
2.792590792,0,1
2.793231875,0,0
2.794704125,1,0
2.794778333,0,0
2.794934792,0,1
2.795575833,0,0
2.797047833,1,0
2.797122042,0,0
2.797278167,0,1
2.797919167,0,0
2.799391458,1,0
2.799465708,0,0
2.799622167,0,1
2.800263167,0,0
2.801735250,1,0
2.801809458,0,0
2.801965708,0,1
2.802606625,0,0
2.804078958,1,0
2.804153167,0,0
2.804309292,0,1
2.804950208,0,0
2.806422542,1,0
2.806496792,0,0
2.806653125,0,1
2.807294125,0,0
2.808766250,1,0
2.808840500,0,0
2.809000000,0,1
2.809640958,0,0
2.811109958,1,0
2.811184208,0,0
2.811340375,0,1
2.811981417,0,0
2.813453750,1,0
2.813527958,0,0
2.813684292,0,1
2.814325250,0,0
2.815797375,1,0
2.815871583,0,0
2.816027833,0,1
2.816668667,0,0
2.818141042,1,0
2.818215250,0,0
2.818371542,0,1
2.819012667,0,0
2.820484833,1,0
2.820559042,0,0
2.820715292,0,1
2.821356375,0,0
2.822828417,1,0
2.822902667,0,0
2.823058833,0,1
2.823699792,0,0
2.825172167,1,0
2.825246375,0,0
2.825402542,0,1
2.826043583,0,0
2.827515875,1,0
2.827590083,0,0
2.827746375,0,1
2.828387458,0,0
2.829859583,1,0
2.829933792,0,0
2.830090042,0,1
2.830731167,0,0
2.832203250,1,0
2.832277458,0,0
2.832433708,0,1
2.833075042,0,0
2.834546958,1,0
2.834621167,0,0
2.834780917,0,1
2.835422125,0,0
2.836890625,1,0
2.836964833,0,0
2.837121250,0,1
2.837762375,0,0
2.839234333,1,0
2.839308542,0,0
2.839468208,0,1
2.840109333,0,0
2.841578083,1,0
2.841652292,0,0
2.841808500,0,1
2.842449583,0,0
2.843921750,1,0
2.843995958,0,0
2.844152375,0,1
2.844793500,0,0
2.846265417,1,0
2.846339625,0,0
2.846495792,0,1
2.847136750,0,0
2.848609167,1,0
2.848683375,0,0
2.848839792,0,1
2.849480708,0,0
2.850952750,1,0
2.851026958,0,0
2.851183083,0,1
2.851824000,0,0
2.853296458,1,0
2.853370708,0,0
2.853527125,0,1
2.854168292,0,0
2.855640208,1,0
2.855714417,0,0
2.855870625,0,1
2.856511583,0,0
2.857983875,1,0
2.858058083,0,0
2.858214292,0,1
2.858855375,0,0
2.860327625,1,0
2.860401875,0,0
2.860558167,0,1
2.861199000,0,0
2.862671250,1,0
2.862745500,0,0
2.862905250,0,1
2.863546333,0,0
2.865015042,1,0
2.865089292,0,0
2.865245417,0,1
2.865886375,0,0
2.867358667,1,0
2.867432875,0,0
2.867589042,0,1
2.868229958,0,0
2.869702417,1,0
2.869776625,0,0
2.869936583,0,1
2.870577625,0,0
2.872046042,1,0
2.872120292,0,0
2.872276625,0,1
2.872917667,0,0
2.874389792,1,0
2.874464000,0,0
2.874620167,0,1
2.875260917,0,0
2.876733500,1,0
2.876807708,0,0
2.876963875,0,1
2.877604542,0,0
2.879077167,1,0
2.879151375,0,0
2.879307708,0,1
2.879948625,0,0
2.881420833,1,0
2.881495083,0,0
2.881651292,0,1
2.882292250,0,0
2.883764583,1,0
2.883838792,0,0
2.883994833,0,1
2.884635708,0,0
2.886108208,1,0
2.886182417,0,0
2.886338792,0,1
2.886979708,0,0
2.888451917,1,0
2.888526125,0,0
2.888682333,0,1
2.889323292,0,0
2.890795667,1,0
2.890869875,0,0
2.891026333,0,1
2.891667375,0,0
2.893139292,1,0
2.893213500,0,0
2.893369625,0,1
2.894010667,0,0
2.895483000,1,0
2.895557208,0,0
2.895713542,0,1
2.896354500,0,0
2.897826708,1,0
2.897900917,0,0
2.898057125,0,1
2.898698000,0,0
2.900170375,1,0
2.900244583,0,0
2.900400792,0,1
2.901041750,0,0
2.902514125,1,0
2.902588333,0,0
2.902748042,0,1
2.903389000,0,0
2.904857792,1,0
2.904932042,0,0
2.905088208,0,1
2.905729125,0,0
2.907201542,1,0
2.907275750,0,0
2.907432000,0,1
2.908072875,0,0
2.909545250,1,0
2.909619458,0,0
2.909775667,0,1
2.910416542,0,0
2.911888833,1,0
2.911963042,0,0
2.912119292,0,1
2.912760250,0,0
2.914232583,1,0
2.914306792,0,0
2.914466417,0,1
2.915107750,0,0
2.916576333,1,0
2.916650583,0,0
2.916807042,0,1
2.917447875,0,0
2.918919958,1,0
2.918994167,0,0
2.919150583,0,1
